npmPackageName,slug,repoArchived,READMEKeyword,READMEBadge,activityBasedAbandoned,maxNumDownloads,isAbandoned,numStars
ember-notify,adopted-ember-addons/ember-notify,0,0,0,0,23929,0,264
ember-pikaday,adopted-ember-addons/ember-pikaday,0,0,0,0,77101,0,158
ember-sortable,adopted-ember-addons/ember-sortable,0,0,0,0,153525,0,295
adr-log,adr/adr-log,0,0,0,0,15605,0,71
madr,adr/madr,0,0,0,0,14119,0,1320
enum,adrai/enum,0,0,0,0,103908,0,197
flowchart.js,adrai/flowchart.js,0,0,0,0,24350,0,8427
cqrs-domain,adrai/node-cqrs-domain,0,0,0,0,13167,0,269
eventstore,adrai/node-eventstore,0,0,0,0,28807,0,538
sessionstore,adrai/sessionstore,0,0,0,0,16026,0,54
seq-prom,adrianbrowning/SeqProm,0,0,0,0,37208,0,0
angularfire2-offline,adriancarriger/angularfire2-offline,1,0,0,1,15461,1,207
winston-splunk-httplogger,adrianhall/winston-splunk-httplogger,0,0,0,0,14995,0,13
acorn-import-meta,adrianheine/acorn-import-meta,1,0,0,0,405663,1,7
acorn5-object-spread,adrianheine/acorn5-object-spread,0,1,0,1,84586,1,1
dedent-tabs,adrianjost/dedent-tabs,0,0,0,0,99926,0,4
vue-filter-ui,adrianjost/vue-filter-ui,0,0,0,0,25153,0,2
ical2json,adrianlee44/ical2json,0,0,0,0,17009,0,64
expiry-js,adriano-di-giovanni/expiry-js,0,0,0,0,42359,0,3
enzyme-to-json,adriantoine/enzyme-to-json,0,0,0,0,5910960,0,953
bundle-phobia-cli,AdrieanKhisbe/bundle-phobia-cli,0,0,0,0,19516,0,176
ts-custom-error,adriengibrat/ts-custom-error,0,0,0,0,245686,0,158
pdfreader,adrienjoly/npm-pdfreader,0,0,0,0,35622,0,573
stimulus-conductor,adrienpoly/stimulus-conductor,0,0,0,0,18122,0,87
stimulus-flatpickr,adrienpoly/stimulus-flatpickr,0,0,0,0,46244,0,398
adslot-ui,Adslot/adslot-ui,0,0,0,0,16813,0,18
cbw,Adslot/node-cbw,0,0,0,0,36235,0,0
express-params-handler,Adslot/node-express-params-handler,0,0,0,0,11937,0,1
postis,adtile/postis,0,0,0,0,92098,0,8
@aduh95/viz.js,aduh95/viz.js,0,0,0,0,288595,0,38
yuml2svg,aduh95/yuml2svg,0,0,0,0,44514,0,10
node-trello,adunkman/node-trello,1,0,0,1,27759,1,439
equivalent-key-map,aduth/equivalent-key-map,0,0,0,0,75216,0,3
hpq,aduth/hpq,0,0,0,0,65945,0,97
memize,aduth/memize,0,0,0,0,111851,0,111
refx,aduth/refx,0,0,0,0,62618,0,11
rememo,aduth/rememo,0,0,0,0,74115,0,17
@adyen/api-library,Adyen/adyen-node-api-library,0,0,0,0,38145,0,95
@adyen/adyen-web,Adyen/adyen-web,0,0,0,0,80813,0,162
adyen-cse-js,Adyen/CSE-JS,0,1,0,0,74363,1,15
icepick,aearly/icepick,0,0,0,0,154096,0,419
io-ts-promise,aeirola/io-ts-promise,0,0,0,0,32042,0,73
keycloak-connect-graphql,aerogear/keycloak-connect-graphql,0,0,0,0,50987,0,155
aero,aerojs/aero,1,0,0,1,18799,1,183
aerospike,aerospike/aerospike-client-nodejs,0,0,0,0,49083,0,197
typescript-vscode-sh-plugin,aeschli/typescript-vscode-sh-plugin,1,1,0,0,48313,0,24
broccoli-sass-source-maps,aexmachina/broccoli-sass-source-maps,0,0,0,1,517829,1,2
ember-cli-sass,aexmachina/ember-cli-sass,0,0,0,0,643348,0,276
factory-girl,aexmachina/factory-girl,0,0,0,0,200686,0,547
envalid,af/envalid,0,0,0,0,314316,0,1307
html5shiv,aFarkas/html5shiv,0,0,0,0,255617,0,9878
lazysizes,aFarkas/lazysizes,0,0,0,0,785925,0,17249
requestidlecallback,aFarkas/requestIdleCallback,0,0,0,0,469119,0,179
respimage,aFarkas/respimage,1,0,0,0,142383,0,779
webshim,aFarkas/webshim,0,0,0,1,14214,1,1419
exeq,afc163/exeq,0,0,0,0,12040,0,103
hubot-trollbot,afeld/hubot-trollbot,1,0,0,0,40270,1,1
multer-storage-cloudinary,affanshahid/multer-storage-cloudinary,0,0,0,0,13515,0,100
redux-saga-routines,afitiskin/redux-saga-routines,0,0,0,0,75168,0,253
angular2-websocket,afrad/angular2-websocket,0,0,0,0,11492,0,211
aframe,aframevr/aframe,0,0,0,0,34880,0,16101
africastalking,AfricasTalkingLtd/africastalking-node.js,0,0,0,0,12590,0,128
quill-mention,afry/quill-mention,0,0,0,0,101392,0,664
aftership,aftership/aftership-sdk-nodejs,0,0,0,0,43050,0,62
phone,aftership/phone,0,0,0,0,294305,0,807
gulp-deleted,agarzola/gulp-deleted,0,0,0,0,36112,0,8
tunnel-ssh,agebrock/tunnel-ssh,0,0,0,1,387402,1,345
unfluff,ageitgey/node-unfluff,0,0,0,1,13345,1,2139
agenda,agenda/agenda,0,0,0,0,691526,0,9209
agendash,agenda/agendash,0,0,0,0,322811,0,769
human-interval,agenda/human-interval,0,0,0,0,396459,0,456
add-accessors,AgentME/add-accessors,0,0,0,0,18922,0,1
alasql,agershun/alasql,0,0,0,0,59227,0,6869
confetti-js,Agezao/confetti-js,0,0,0,0,36711,0,575
serverless-cloudfront-invalidate,aghadiry/serverless-cloudfront-invalidate,0,0,0,0,20658,0,29
tap-xunit,aghassemi/tap-xunit,0,0,0,0,144386,0,42
t-i18n,agilebits/t-i18n,0,0,0,0,16980,0,10
typed-redux-saga,agiledigital/typed-redux-saga,0,0,0,0,63297,0,309
react-native-search-box,agiletechvn/react-native-search-box,0,0,0,0,16690,0,473
react-signature-canvas,agilgur5/react-signature-canvas,0,0,0,0,177977,0,509
trim-canvas,agilgur5/trim-canvas,0,0,0,0,182455,0,60
mdns,agnat/node_mdns,0,0,0,0,38933,0,860
wake_on_lan,agnat/node_wake_on_lan,0,0,0,0,62754,0,213
base32,agnoster/base32-js,0,0,0,0,76871,0,119
agoda-tslint,agoda-com/agoda-tslint,0,0,0,0,29475,0,3
webpack-require-from,agoldis/webpack-require-from,0,0,0,0,83030,0,190
react-native-geolocation-service,Agontuk/react-native-geolocation-service,0,0,0,0,164562,0,1582
vue-cropperjs,Agontuk/vue-cropperjs,0,0,0,0,105724,0,919
agora-rtc-sdk,AgoraIO/web-archive,0,0,0,0,45320,0,23
@agoric/make-hardener,Agoric/ses-shim,0,0,0,0,20611,0,730
redux-api-middleware,agraboso/redux-api-middleware,0,0,0,0,199975,0,1488
edge-js,agracio/edge-js,0,0,0,0,19093,0,544
ngx-material-timepicker,Agranom/ngx-material-timepicker,0,0,0,0,121709,0,336
grpc_tools_node_protoc_ts,agreatfool/grpc_tools_node_protoc_ts,0,0,0,0,170301,0,493
corser,agrueneberg/Corser,0,0,0,1,11539961,1,91
npm-algorithms-package,agtravis/npm-algorithms-package,0,0,0,0,19080,0,1
node-docker-api,AgustinCB/docker-api,0,0,0,0,30363,0,294
serverless-layers,agutoli/serverless-layers,0,0,0,0,20287,0,222
gulp-remember,ahaurw01/gulp-remember,0,0,0,1,58326,1,149
await-busboy,aheckmann/await-busboy,0,0,0,0,63419,0,7
gm,aheckmann/gm,0,0,0,0,766259,0,6918
gridfs-stream,aheckmann/gridfs-stream,0,0,0,0,146881,0,617
mongoose-double,aheckmann/mongoose-double,0,0,0,0,21599,0,18
mpath,aheckmann/mpath,0,0,0,0,4526162,0,47
mquery,aheckmann/mquery,0,0,0,0,4533356,0,473
muri,aheckmann/muri,0,0,0,0,1250040,0,32
node-ses,aheckmann/node-ses,0,0,0,0,55823,0,200
regexp-clone,aheckmann/regexp-clone,0,0,0,0,3947480,0,9
bc-css-flags,Ahimta/bc-phone-number,1,0,0,0,13323,1,32
corona-cli,ahmadawais/corona-cli,0,0,0,0,10292,0,1849
node-zoho,ahmader/node-zoho,0,0,0,1,21965,1,21
har-schema,ahmadnassri/har-schema,0,0,0,0,79037932,0,19
mkdirp-promise,ahmadnassri/mkdirp-promise,1,1,0,0,4324720,1,30
fs-writefile-promise,ahmadnassri/node-fs-writefile-promise,0,0,0,0,67796,0,4
glob-promise,ahmadnassri/node-glob-promise,0,0,0,1,3739098,1,53
har-validator,ahmadnassri/node-har-validator,0,0,0,0,91955135,0,60
nightwatch-accessibility,ahmadnassri/node-nightwatch-accessibility,0,0,0,0,12042,0,18
pkg-config,ahmadnassri/pkg-config,0,0,0,0,1218783,0,8
stringify-clone,ahmadnassri/stringify-clone,0,0,0,0,337796,0,3
ember-highcharts,ahmadsoe/ember-highcharts,0,0,0,0,54174,0,142
@ahmdigital/eslint-config,ahmdigital/eslint-config,0,0,0,0,10364,0,0
grunt-scss-lint,ahmednuaman/grunt-scss-lint,0,0,0,0,97752,0,142
amounts,aholstenson/amounts,0,0,0,0,17835,0,10
transitory,aholstenson/transitory,0,0,0,0,15507,0,34
@ahryman40k/ts-fhir-types,Ahryman40k/typescript-fhir-types,0,0,0,0,19737,0,122
yrui,ahyiru/phoenix-boilerplate,0,0,0,1,16503,1,4
audio-recorder-polyfill,ai/audio-recorder-polyfill,0,0,0,0,47621,0,560
autoprefixer-core,ai/autoprefixer-core,0,1,0,0,766147,1,136
ci-job-number,ai/ci-job-number,0,0,0,0,203501,0,15
convert-layout,ai/convert-layout,0,0,0,0,14598,0,250
nanoevents,ai/nanoevents,0,0,0,0,97825,0,1398
nanoid,ai/nanoid,0,0,0,0,23540213,0,22876
size-limit,ai/size-limit,0,0,0,0,212036,0,6381
visibilityjs,ai/visibilityjs,0,0,0,0,394935,0,1817
express-routes-mapper,aichbauer/express-routes-mapper,0,0,0,0,28168,0,21
convert-array-to-csv,aichbauer/node-convert-array-to-csv,0,0,0,0,52643,0,31
shrink-ray,aickin/compression,0,0,0,1,88017,1,268
grumpy,aidenybai/grumpy,1,0,0,0,75589,0,36
react-picky,Aidurber/react-picky,1,0,0,0,20699,0,79
tail-file,aigan/tail-file,0,0,0,0,11567,0,13
assert-never,aikoven/assert-never,0,0,0,0,1541305,0,43
ice-to-plain,aikoven/ice-to-plain,0,0,0,0,20186,0,1
typed-ice,aikoven/typed-ice,0,0,0,0,15672,0,2
typescript-fsa,aikoven/typescript-fsa,0,0,0,0,177021,0,608
typings-tester,aikoven/typings-tester,0,0,0,0,36230,0,46
smartbanner.js,ain/smartbanner.js,0,0,0,0,32145,0,585
edge-currency-bitcoin,Airbitz/edge-currency-bitcoin,0,0,0,0,14181,0,17
babel-plugin-dynamic-import-node,airbnb/babel-plugin-dynamic-import-node,0,0,0,0,48139990,0,575
babel-plugin-dynamic-import-webpack,airbnb/babel-plugin-dynamic-import-webpack,0,0,0,0,345765,0,500
babel-preset-airbnb,airbnb/babel-preset-airbnb,0,0,0,0,156550,0,223
bossbat,airbnb/bossbat,0,0,0,1,12395,1,118
airbnb-browser-shims,airbnb/browser-shims,0,0,0,0,66957,0,118
stylelint-config-airbnb,airbnb/css,0,0,0,0,46415,0,6858
deline,airbnb/deline,0,0,0,0,68825,0,63
enzyme,airbnb/enzyme,0,0,0,0,10026966,0,19980
hypernova,airbnb/hypernova,0,0,0,0,51498,0,5825
hypernova-react,airbnb/hypernova-react,0,0,0,0,46466,0,248
is-touch-device,airbnb/is-touch-device,0,0,0,0,1851842,0,90
airbnb-js-shims,airbnb/js-shims,0,0,0,0,8097823,0,123
lottie-ios,airbnb/lottie-ios,0,0,0,0,568111,0,24843
lottie-web,airbnb/lottie-web,0,0,0,0,1509847,0,29541
mocha-wrap,airbnb/mocha-wrap,0,0,0,0,15066,0,54
@airbnb/node-memwatch,airbnb/node-memwatch,0,0,0,0,66078,0,275
node-polyglot,airbnb/polyglot.js,0,0,0,0,623453,0,3638
airbnb-prop-types,airbnb/prop-types,0,0,0,0,10735270,0,672
prop-types-exact,airbnb/prop-types-exact,0,0,0,0,10931420,0,238
react-dates,airbnb/react-dates,0,0,0,0,1925249,0,12191
react-outside-click-handler,airbnb/react-outside-click-handler,0,0,0,0,1891323,0,602
react-with-direction,airbnb/react-with-direction,0,0,0,0,1796437,0,192
react-with-styles,airbnb/react-with-styles,0,0,0,0,1852924,0,1698
react-with-styles-interface-aphrodite,airbnb/react-with-styles-interface-aphrodite,0,0,0,0,107696,0,54
rheostat,airbnb/rheostat,0,0,0,0,104343,0,1688
airbrake,airbrake/node-airbrake,0,1,0,0,69492,1,177
cron-validate,Airfooox/cron-validate,0,0,0,0,48595,0,64
indent,airportyh/indent,0,0,0,0,143555,0,5
airtable,airtable/airtable.js,0,0,0,0,244059,0,1897
@airtable/blocks,Airtable/blocks,0,0,0,0,62483,0,232
airtap,airtap/airtap,0,0,0,0,28247,0,1366
@airtasker/form-schema-compiler,airtasker/form-schema-compiler,1,0,0,0,16018,1,0
proxay,airtasker/proxay,0,0,0,0,10335,0,66
@airtasker/react-backbone-connect,airtasker/react-backbone-connect,0,0,0,0,15585,0,1
@airtasker/spot,airtasker/spot,0,0,0,0,34593,0,525
vux-loader,airyland/vux-loader,0,0,0,0,14470,0,63
axios-rate-limit,aishek/axios-rate-limit,0,0,0,0,60914,0,219
hubot-plusplus,ajacksified/hubot-plusplus,0,0,0,0,69031,0,57
react-native-global-props,Ajackster/react-native-global-props,0,0,0,0,20519,0,349
normalize-glob,ajafff/normalize-glob,0,0,0,0,17626,0,1
tslint-consistent-codestyle,ajafff/tslint-consistent-codestyle,0,0,0,0,1286687,0,209
tsutils,ajafff/tsutils,0,0,0,0,45275982,0,314
ace-builds,ajaxorg/ace-builds,0,0,0,0,846238,0,2917
amd-loader,ajaxorg/node-amd-loader,1,0,0,0,228777,0,77
asciify-image,ajay-gandhi/asciify-image,0,0,0,0,27217,0,114
gray-matter-loader,ajaymathur/gray-matter-loader,0,0,0,0,50040,0,8
project-bin-path,ajaymathur/project-bin-path,0,0,0,0,42285,0,2
angular-loggly-logger,ajbrown/angular-loggly-logger,0,0,0,0,14056,0,32
typeface-inter,ajmalafif/typeface-inter,0,1,0,0,36653,1,33
serverless-offline-scheduler,ajmath/serverless-offline-scheduler,1,0,0,0,75547,0,97
parse-google-place,ajoslin/parse-google-place,0,0,0,0,10941,0,13
angular-avatar,ajsoriar/angular-avatar,0,0,0,0,29293,0,46
ajv,ajv-validator/ajv,0,0,0,0,161259069,0,13258
ajv-cli,ajv-validator/ajv-cli,0,0,0,0,192663,0,245
ajv-formats,ajv-validator/ajv-formats,0,0,0,0,17133,0,166
gulp-ng-config,ajwhite/gulp-ng-config,0,0,0,0,55074,0,174
react-native-compat,ajwhite/react-native-compat,0,0,0,0,119824,0,0
render-if,ajwhite/render-if,0,0,0,1,13557,1,147
react-native-tts,ak1394/react-native-tts,0,0,0,0,10989,0,584
cross-conf-env,akabekobeko/npm-cross-conf-env,0,0,0,1,16483,1,25
icon-gen,akabekobeko/npm-icon-gen,0,0,0,0,13501,0,139
edgegrid,akamai-open/AkamaiOPEN-edgegrid-node,0,0,0,0,57775,0,37
netstorageapi,akamai-open/NetstorageKit-Node,0,0,0,1,16179,1,19
babel-plugin-react-intl-auto,akameco/babel-plugin-react-intl-auto,0,0,0,0,50465,0,209
extract-react-intl,akameco/extract-react-intl,1,0,0,0,66244,1,18
extract-react-intl-messages,akameco/extract-react-intl-messages,0,0,0,0,67764,0,182
read-babelrc-up,akameco/read-babelrc-up,0,0,0,0,82339,0,3
styled-spinkit,akameco/styled-spinkit,0,0,0,0,13431,0,91
@akanass/rx-http-request,akanass/rx-http-request,1,0,0,0,10689,0,120
hatool,akariv/hatool,0,0,0,0,11987,0,10
nodebb-plugin-spam-be-gone,akhoury/nodebb-plugin-spam-be-gone,0,0,0,0,11622,0,22
hubot-mysql-brain,akhyrul/hubot-mysql-brain,0,0,0,0,25890,0,2
json2mq,akiran/json2mq,0,0,0,0,4705587,0,168
react-foundation-apps,akiran/react-foundation-apps,0,0,0,0,10715,0,292
react-highlight,akiran/react-highlight,0,0,0,1,870894,1,756
react-responsive-mixin,akiran/react-responsive-mixin,0,0,0,0,159985,0,95
react-slick,akiran/react-slick,0,0,0,0,3150032,0,11478
react-bootstrap-dialog,akiroom/react-bootstrap-dialog,0,0,0,0,36438,0,59
html-to-react,aknuds1/html-to-react,0,0,0,0,2415186,0,781
gulp-svg2png,akoenig/gulp-svg2png,0,0,0,1,17545,1,54
cordova-plugin-add-swift-support,akofman/cordova-plugin-add-swift-support,0,0,0,0,93056,0,116
jsnbt,akonoupakis/jsnbt,0,0,0,1,10989,1,3
@radzen/angular,akorchev/radzen,0,0,0,0,13559,0,154
vue-apollo,Akryum/vue-apollo,0,0,0,0,579350,0,5979
vue-cli-plugin-apollo,Akryum/vue-cli-plugin-apollo,0,0,0,0,483944,0,478
vue-googlemaps,Akryum/vue-googlemaps,0,0,0,0,10625,0,532
vue-observe-visibility,Akryum/vue-observe-visibility,0,0,0,0,440239,0,1639
vue-resize,Akryum/vue-resize,0,0,0,0,716138,0,495
v-tooltip,Akryum/vue-tooltip,0,0,0,0,483421,0,3165
vue-virtual-scroller,Akryum/vue-virtual-scroller,0,0,0,0,228975,0,8991
gtop,aksakalli/gtop,0,0,0,0,12709,0,9614
ng2-dnd,akserg/ng2-dnd,0,0,0,1,112171,1,841
ng2-slim-loading-bar,akserg/ng2-slim-loading-bar,0,0,0,1,22486,1,358
ng2-toasty,akserg/ng2-toasty,0,0,0,1,23465,1,283
powerbi-report-component,akshay5995/powerbi-report-component,0,0,0,0,17356,0,53
react-native-experimental-navigation,aksonov/react-native-experimental-navigation,0,1,0,1,60281,1,31
react-native-router-flux,aksonov/react-native-router-flux,0,0,0,0,88906,0,8999
react-native-tabs,aksonov/react-native-tabs,0,0,0,0,55493,0,724
eva-icons,akveo/eva-icons,0,0,0,0,75729,0,8564
vuera,akxcv/vuera,0,0,0,0,119240,0,4272
feedparser-promised,alabeduarte/feedparser-promised,1,1,0,0,20754,0,40
xml-to-json-stream,alabianca/xml-to-json,0,0,0,0,19188,0,13
svg-to-pdfkit,alafr/SVG-to-PDFKit,0,0,0,0,1383273,0,387
reload,alallier/reload,0,0,0,0,39880,0,290
gatsby-plugin-resolve-src,alampros/gatsby-plugin-resolve-src,0,0,0,0,25804,0,37
react-confetti,alampros/react-confetti,0,0,0,0,279911,0,1356
node-lxd,alandoherty/node-lxd,0,0,0,0,92929,0,43
sucrase,alangpierce/sucrase,0,0,0,0,123349,0,5562
portastic,alanhoff/node-portastic,0,0,0,0,109843,0,78
tar.gz,alanhoff/node-tar.gz,0,0,0,0,775133,0,158
json-schema-filter,alank64/json-schema-filter,0,0,0,0,15230,0,36
redux-simple-promise,alanrubin/redux-simple-promise,0,0,0,1,38397,1,53
abortable-iterator,alanshaw/abortable-iterator,0,0,0,0,31028,0,13
cli-color-tty,alanshaw/cli-color-tty,0,0,0,0,40859,0,1
david,alanshaw/david,0,0,0,0,42643,0,962
grunt-include-replace,alanshaw/grunt-include-replace,0,0,0,0,10681,0,199
ipfs-only-hash,alanshaw/ipfs-only-hash,0,0,0,0,11013,0,128
it-concat,alanshaw/it-concat,0,0,0,0,67505,0,1
it-goodbye,alanshaw/it-goodbye,0,0,0,0,30528,0,0
it-length-prefixed,alanshaw/it-length-prefixed,0,0,0,0,30971,0,3
it-pipe,alanshaw/it-pipe,0,0,0,0,34190,0,41
it-pushable,alanshaw/it-pushable,0,0,0,0,30947,0,13
it-tar,alanshaw/it-tar,0,0,0,0,68314,0,3
it-ws,alanshaw/it-ws,0,0,0,0,28412,0,10
iterable-ndjson,alanshaw/iterable-ndjson,0,0,0,0,40996,0,6
markdown-pdf,alanshaw/markdown-pdf,0,0,0,0,30859,0,2630
series-stream,alanshaw/series-stream,0,0,0,0,30371,0,1
stream-to-it,alanshaw/stream-to-it,0,0,0,0,75626,0,9
flame-gradient,AlanSl/flame-gradient,0,0,0,0,17792,0,0
sinusoidal-decimal,AlanSl/sinusoidal-decimal,0,0,0,0,17775,0,0
eslint-parallel,alansouzati/eslint-parallel,0,0,0,0,22213,0,25
jsx-to-string,alansouzati/jsx-to-string,0,0,0,1,713901,1,121
@alaskaairux/icons,AlaskaAirlines/Icons,0,0,0,0,10266,0,4
nopy,alastairpatrick/nopy,0,0,0,0,10040,0,30
libxml-xsd,albanm/node-libxml-xsd,0,0,0,0,56803,0,69
libxslt,albanm/node-libxslt,0,0,0,0,14754,0,50
bem-cn,albburtsev/bem-cn,0,0,0,0,28671,0,317
parse-srcset,albell/parse-srcset,0,0,0,0,1991714,0,63
easytimer.js,albert-gonzalez/easytimer.js,0,0,0,0,13967,0,750
ngx-papaparse,alberthaff/ngx-papaparse,0,0,0,0,76797,0,91
vue-text-highlight,AlbertLucianto/vue-text-highlight,0,0,0,0,41075,0,322
httpdispatcher,alberto-bottarini/httpdispatcher,0,0,0,0,97764,0,42
express-list-endpoints,AlbertoFdzM/express-list-endpoints,0,0,0,0,182823,0,158
gulp-gcloud-publish,albertorestifo/gulp-gcloud-publish,0,0,0,0,26768,0,20
node-dijkstra,albertorestifo/node-dijkstra,0,0,0,0,62216,0,154
cachios,AlbinoDrought/cachios,0,0,0,0,11416,0,88
chartjs-plugin-downsample,AlbinoDrought/chartjs-plugin-downsample,0,0,0,0,18838,0,41
react-truncate-string,albinotonnina/react-truncate-string,0,0,0,0,18099,0,122
elasticsearch-scroll-stream,alcacoop/elasticsearch-scroll-stream,0,0,0,0,16883,0,14
node-aead-crypto,AlCalzone/node-aead-crypto,0,0,0,0,15278,0,2
@alcalzone/release-script,AlCalzone/release-script,0,0,0,0,38442,0,15
alcalzone-shared,AlCalzone/shared-utils,0,0,0,0,92997,0,0
@iobroker/testing,AlCalzone/testing,0,0,0,0,44112,0,8
virtual-tsc,AlCalzone/virtual-tsc,0,0,0,0,20946,0,20
alcedo-ui,alcedo-ui/alcedo-ui,0,0,0,0,36416,0,24
phraseanet-production-client,alchemy-fr/Phraseanet-production-client,0,0,0,0,13999,0,0
middleearth-names,alcibiades13/middleearth-names,0,0,0,0,15106,0,4
message-box,aldeed/node-message-box,0,0,0,0,83965,0,7
simpl-schema,aldeed/simpl-schema,0,0,0,0,87248,0,561
pm,aleafs/pm,0,0,0,0,27627,0,274
slack-hawk-down,alechoey/slack-hawk-down,0,0,0,0,23581,0,4
build-if-changed,aleclarson/build-if-changed,0,0,0,0,13231,0,7
get-dev-paths,aleclarson/get-dev-paths,0,0,0,0,12959,0,7
glob-regex,aleclarson/glob-regex,0,0,0,1,11658,1,7
react-jquery-datatables,alecperkey/react-jquery-datatables,0,0,0,1,11898,1,25
eslint-plugin-protractor,alecxe/eslint-plugin-protractor,0,0,0,0,43789,0,51
js-file-downloader,AleeeKoi/js-file-downloader,0,0,0,0,14312,0,210
gitbook-plugin-page-footer,aleen42/gitbook-footer,0,0,0,0,38116,0,24
graphql-add-middleware,alekbarszczewski/graphql-add-middleware,0,0,0,0,12720,0,66
knex-hooks,alekbarszczewski/knex-hooks,0,0,0,0,18161,0,36
botfather,aleki/botfather,1,0,0,0,21197848,1,7
dynamics-web-api,AleksandrRogov/DynamicsWebApi,0,0,0,0,20886,0,254
react-admin-ui,aleksdp/react-admin-ui,0,0,NA,1,14681,1,8
react-isomorphic-tools,aleksdp/react-isomorphic-tools,0,0,0,1,12256,1,3
babel-preset-es2015-node5,alekseykulikov/babel-preset-es2015-node5,0,0,0,1,25201,1,177
angular-segment-analytics,aleross/angular-segment-analytics,0,0,0,1,10110,1,43
alertify.js,alertifyjs/alertify.js,0,0,0,1,10310,1,522
postcss-sass,AleshaOleg/postcss-sass,0,0,0,0,8385882,0,91
get-folder-size,alessioalex/get-folder-size,0,0,0,0,142353,0,72
inject-html,alessioalex/inject-html,0,0,0,0,13986,0,7
tiny-each-async,alessioalex/tiny-each-async,0,0,0,0,126095,0,1
vue-picture-input,alessiomaffeis/vue-picture-input,0,0,0,0,21330,0,888
@koale/useworker,alewin/useworker,0,0,0,0,41023,0,2875
react-useportal,alex-cory/react-useportal,0,0,0,0,65162,0,884
urs,alex-cory/urs,0,0,0,0,53388,0,16
use-http,alex-cory/use-http,0,0,0,0,62787,0,2311
use-ssr,alex-cory/use-ssr,0,0,0,0,139439,0,260
check-disk-space,Alex-D/check-disk-space,0,0,0,0,275940,0,96
trumbowyg,Alex-D/Trumbowyg,0,0,0,0,65236,0,3921
backoff-rxjs,alex-okrushko/backoff-rxjs,0,0,0,0,81646,0,205
jvectormap-next,alex-pex/jvectormap,0,0,NA,1,59876,1,3
blanket,alex-seville/blanket,0,0,0,0,89770,0,1406
sweetalert2-react,alex-shamshurin/sweetalert2-react,0,0,0,0,15246,0,46
tiny-cookie,Alex1990/tiny-cookie,0,0,0,0,242446,0,109
react-leaflet-draw,alex3165/react-leaflet-draw,0,0,0,0,33839,0,220
react-mapbox-gl,alex3165/react-mapbox-gl,0,0,0,0,162024,0,1880
ask-sdk-model,alexa/alexa-apis-for-nodejs,0,0,0,0,38678,0,62
alexa-sdk,alexa/alexa-skill-sdk-for-nodejs,0,0,0,0,26685,0,3115
ask-sdk-core,alexa/alexa-skills-kit-sdk-for-nodejs,0,0,0,0,35695,0,3115
plotly,alexander-daniel/plotly-nodejs,0,0,0,0,13881,0,168
jquery.waitforimages,alexanderdickson/waitForImages,0,0,0,0,220354,0,1305
@alexanderjeurissen/use-storybook,alexanderjeurissen/use-storybook,0,0,0,0,12080,0,3
vue-confetti,alexandermendes/vue-confetti,0,0,0,0,31793,0,221
saucelabs-connector,AlexanderMoskovkin/saucelabs-connector,0,0,0,0,106251,0,4
serverless-plugin-tracing,AlexanderMS/serverless-plugin-tracing,0,0,0,1,201305,1,129
react-templates-loader,AlexanderPavlenko/react-templates-loader,0,0,0,1,10081,1,22
styled-react-modal,AlexanderRichey/styled-react-modal,0,0,0,0,66597,0,213
d3plus,alexandersimoes/d3plus,0,0,0,0,11107,0,1623
read-more-react,alexandersmanning/read-more-react,0,0,0,0,10929,0,41
node-gettext,alexanderwallin/node-gettext,0,0,0,0,162215,0,188
react-player-controls,alexanderwallin/react-player-controls,0,0,0,0,16380,0,190
